ID_point,ID_seg,ID_road,ID_road_seg,ID_road_seg_point,long,lat,osm_ID,class,road_importance,color
20,3,6,6_3,6_3_20,35.0440297,-2.7067904,30804328,track,minor_road,red
21,3,6,6_3,6_3_21,35.0413867770614,-2.7068656961582347,30804328,track,minor_road,red
1,4,6,6_4,6_4_1,35.0413867770614,-2.7068656961582347,30804328,track,minor_road,black
2,4,6,6_4,6_4_2,35.0392736,-2.7069259,30804328,track,minor_road,black
3,4,6,6_4,6_4_3,35.0389711,-2.7070926,30804328,track,minor_road,black
4,4,6,6_4,6_4_4,35.0372188,-2.7069154,30804328,track,minor_road,black
5,4,6,6_4,6_4_5,35.0349867,-2.7070196,30804328,track,minor_road,black
6,4,6,6_4,6_4_6,35.0344861,-2.7068946,30804328,track,minor_road,black
7,4,6,6_4,6_4_7,35.0332658,-2.7070092,30804328,track,minor_road,black
8,4,6,6_4,6_4_8,35.0328798,-2.7072176,30804328,track,minor_road,black
9,4,6,6_4,6_4_9,35.0318472,-2.7070717,30804328,track,minor_road,black
10,4,6,6_4,6_4_10,35.0307312,-2.7072384,30804328,track,minor_road,black
11,4,6,6_4,6_4_11,35.030241,-2.7074781,30804328,track,minor_road,black
12,4,6,6_4,6_4_12,35.0293127,-2.7073947,30804328,track,minor_road,black
13,4,6,6_4,6_4_13,35.0255787,-2.7075927,30804328,track,minor_road,black
14,4,6,6_4,6_4_14,35.0247025,-2.7073739,30804328,track,minor_road,black
15,4,6,6_4,6_4_15,35.0233883,-2.7073634,30804328,track,minor_road,black
16,4,6,6_4,6_4_16,35.01915992531444,-2.7074836197884915,30804328,track,minor_road,black
1,5,6,6_5,6_5_1,35.01915992531444,-2.7074836197884915,30804328,track,minor_road,red
2,5,6,6_5,6_5_2,35.0182567,-2.7075093,30804328,track,minor_road,red
3,5,6,6_5,6_5_3,35.0177873,-2.7076552,30804328,track,minor_road,red
4,5,6,6_5,6_5_4,35.0094223,-2.7081865,30804328,track,minor_road,red
5,5,6,6_5,6_5_5,35.0057508,-2.7085199,30804328,track,minor_road,red
6,5,6,6_5,6_5_6,35.0016622,-2.708697,30804328,track,minor_road,red
7,5,6,6_5,6_5_7,34.9998056,-2.708572,30804328,track,minor_road,red
8,5,6,6_5,6_5_8,34.9984891,-2.708797,30804328,track,minor_road,red
9,5,6,6_5,6_5_9,34.99677201394595,-2.708871187106528,30804328,track,minor_road,red
1,6,6,6_6,6_6_1,34.99677201394595,-2.708871187106528,30804328,track,minor_road,black
2,6,6,6_6,6_6_2,34.9935684,-2.7090096,30804328,track,minor_road,black
3,6,6,6_6,6_6_3,34.9908356,-2.7091971,30804328,track,minor_road,black
4,6,6,6_6,6_6_4,34.986142,-2.7094576,30804328,track,minor_road,black
5,6,6,6_6,6_6_5,34.9794145,-2.7099056,30804328,track,minor_road,black
6,6,6,6_6,6_6_6,34.974336743326205,-2.710114865691714,30804328,track,minor_road,black
1,7,6,6_7,6_7_1,34.974336743326205,-2.710114865691714,30804328,track,minor_road,red
2,7,6,6_7,6_7_2,34.9718318,-2.7102181,30804328,track,minor_road,red
3,7,6,6_7,6_7_3,34.9695513,-2.7103415,30804328,track,minor_road,red
4,7,6,6_7,6_7_4,34.9684733,-2.7102286,30804328,track,minor_road,red
5,7,6,6_7,6_7_5,34.9676806,-2.7105099,30804328,track,minor_road,red
6,7,6,6_7,6_7_6,34.96694,-2.7105203,30804328,track,minor_road,red
7,7,6,6_7,6_7_7,34.9664394,-2.7102077,30804328,track,minor_road,red
8,7,6,6_7,6_7_8,34.9659491,-2.710364,30804328,track,minor_road,red
9,7,6,6_7,6_7_9,34.9654172,-2.7102702,30804328,track,minor_road,red
10,7,6,6_7,6_7_10,34.9647288,-2.7104265,30804328,track,minor_road,red
11,7,6,6_7,6_7_11,34.9636054,-2.7102932,30804328,track,minor_road,red
12,7,6,6_7,6_7_12,34.9628297,-2.710397,30804328,track,minor_road,red
13,7,6,6_7,6_7_13,34.9612259,-2.7104649,30804328,track,minor_road,red
14,7,6,6_7,6_7_14,34.9602334,-2.7105828,30804328,track,minor_road,red
15,7,6,6_7,6_7_15,34.9593364,-2.7107598999999998,30804328,track,minor_road,red
16,7,6,6_7,6_7_16,34.9588462,-2.7110204,30804328,track,minor_road,red
17,7,6,6_7,6_7_17,34.9578031,-2.7120205,30804328,track,minor_road,red
18,7,6,6_7,6_7_18,34.9573859,-2.7123539,30804328,track,minor_road,red
19,7,6,6_7,6_7_19,34.9571878,-2.712729,30804328,track,minor_road,red
20,7,6,6_7,6_7_20,34.9564472,-2.7130311,30804328,track,minor_road,red
21,7,6,6_7,6_7_21,34.9549035,-2.7142814,30804328,track,minor_road,red
22,7,6,6_7,6_7_22,34.9537258882335,-2.7151876404595927,30804328,track,minor_road,red
1,8,6,6_8,6_8_1,34.9537258882335,-2.7151876404595927,30804328,track,minor_road,black
2,8,6,6_8,6_8_2,34.952223,-2.7163442,30804328,track,minor_road,black
3,8,6,6_8,6_8_3,34.9514511,-2.7170318,30804328,track,minor_road,black
4,8,6,6_8,6_8_4,34.9500238,-2.717899,30804328,track,minor_road,black
5,8,6,6_8,6_8_5,34.9486663,-2.7178236,30804328,track,minor_road,black
6,8,6,6_8,6_8_6,34.9458188,-2.7168964,30804328,track,minor_road,black
7,8,6,6_8,6_8_7,34.9451282,-2.7169117,30804328,track,minor_road,black
8,8,6,6_8,6_8_8,34.9432614,-2.7161454,30804328,track,minor_road,black
9,8,6,6_8,6_8_9,34.9426773,-2.7161851,30804328,track,minor_road,black
1,1,7,7_1,7_1_1,35.0761514,-2.7788512,30804796,track,minor_road,red
2,1,7,7_1,7_1_2,35.0779632,-2.7784054,30804796,track,minor_road,red
3,1,7,7_1,7_1_3,35.0784972,-2.7784321,30804796,track,minor_road,red
4,1,7,7_1,7_1_4,35.0789912,-2.7783254,30804796,track,minor_road,red
5,1,7,7_1,7_1_5,35.0795853,-2.778212,30804796,track,minor_road,red
6,1,7,7_1,7_1_6,35.0800259,-2.7785054,30804796,track,minor_road,red
7,1,7,7_1,7_1_7,35.0804398,-2.7785654,30804796,track,minor_road,red
8,1,7,7_1,7_1_8,35.0807134,-2.7782387,30804796,track,minor_road,red
9,1,7,7_1,7_1_9,35.0810472,-2.7778453,30804796,track,minor_road,red
10,1,7,7_1,7_1_10,35.0810672,-2.777592,30804796,track,minor_road,red
11,1,7,7_1,7_1_11,35.0815978,-2.7767385,30804796,track,minor_road,red
1,1,8,8_1,8_1_1,34.9143889,-2.5478986,30804796,track,minor_road,red
2,1,8,8_1,8_1_2,34.9151508,-2.5477519,30804796,track,minor_road,red
3,1,8,8_1,8_1_3,34.9165455,-2.5469373,30804796,track,minor_road,red
4,1,8,8_1,8_1_4,34.9172356,-2.5462709,30804796,track,minor_road,red
5,1,8,8_1,8_1_5,34.917833,-2.545694,30804796,track,minor_road,red
6,1,8,8_1,8_1_6,34.9191228,-2.5440913,30804796,track,minor_road,red
7,1,8,8_1,8_1_7,34.9194314,-2.5436434,30804796,track,minor_road,red
8,1,8,8_1,8_1_8,34.9205796,-2.5428858,30804796,track,minor_road,red
9,1,8,8_1,8_1_9,34.9227897,-2.5399061,30804796,track,minor_road,red
10,1,8,8_1,8_1_10,34.9248925,-2.5368407,30804796,track,minor_road,red
11,1,8,8_1,8_1_11,34.9263302,-2.5344612,30804796,track,minor_road,red
12,1,8,8_1,8_1_12,34.9267594,-2.5329178,30804796,track,minor_road,red
13,1,8,8_1,8_1_13,34.9277162,-2.5314639,30804796,track,minor_road,red
14,1,8,8_1,8_1_14,34.9278731,-2.5312255,30804796,track,minor_road,red
15,1,8,8_1,8_1_15,34.92813602208988,-2.5308259280222356,30804796,track,minor_road,red
1,2,8,8_2,8_2_1,34.92813602208988,-2.5308259280222356,30804796,track,minor_road,black
2,2,8,8_2,8_2_2,34.9282962,-2.5305825,30804796,track,minor_road,black
3,2,8,8_2,8_2_3,34.9286428,-2.5304257,30804796,track,minor_road,black
4,2,8,8_2,8_2_4,34.9289906,-2.5303964,30804796,track,minor_road,black
5,2,8,8_2,8_2_5,34.9294292,-2.5303194,30804796,track,minor_road,black
6,2,8,8_2,8_2_6,34.9302856,-2.5301366,30804796,track,minor_road,black
7,2,8,8_2,8_2_7,34.9308653,-2.5299898,30804796,track,minor_road,black
8,2,8,8_2,8_2_8,34.9310294,-2.5298309,30804796,track,minor_road,black
9,2,8,8_2,8_2_9,34.9311225,-2.529467,30804796,track,minor_road,black
10,2,8,8_2,8_2_10,34.9310516,-2.5290389,30804796,track,minor_road,black
1,1,9,9_1,9_1_1,35.0600666,-2.7286438,30804796,track,minor_road,red
2,1,9,9_1,9_1_2,35.0602287,-2.727826,30804796,track,minor_road,red
3,1,9,9_1,9_1_3,35.0603789,-2.7274926,30804796,track,minor_road,red
4,1,9,9_1,9_1_4,35.0606709,-2.7265675,30804796,track,minor_road,red
5,1,9,9_1,9_1_5,35.0609463,-2.725934,30804796,track,minor_road,red
6,1,9,9_1,9_1_6,35.0608211,-2.7250672,30804796,track,minor_road,red
7,1,9,9_1,9_1_7,35.0608879,-2.7243171,30804796,track,minor_road,red
8,1,9,9_1,9_1_8,35.0608461,-2.7233086,30804796,track,minor_road,red
9,1,9,9_1,9_1_9,35.0611465,-2.7226501,30804796,track,minor_road,red
10,1,9,9_1,9_1_10,35.0613218,-2.7220167,30804796,track,minor_road,red
11,1,9,9_1,9_1_11,35.0615971,-2.7215833,30804796,track,minor_road,red
12,1,9,9_1,9_1_12,35.0617306,-2.7210082,30804796,track,minor_road,red
13,1,9,9_1,9_1_13,35.0619309,-2.7201997,30804796,track,minor_road,red
14,1,9,9_1,9_1_14,35.0626318,-2.7189412,30804796,track,minor_road,red
15,1,9,9_1,9_1_15,35.0626574,-2.7187539,30804796,track,minor_road,red
16,1,9,9_1,9_1_16,35.0626287,-2.7186327,30804796,track,minor_road,red
17,1,9,9_1,9_1_17,35.062584,-2.7184589,30804796,track,minor_road,red
18,1,9,9_1,9_1_18,35.06256,-2.7183473,30804796,track,minor_road,red
19,1,9,9_1,9_1_19,35.0625425,-2.7182565,30804796,track,minor_road,red
20,1,9,9_1,9_1_20,35.0625547,-2.7181927,30804796,track,minor_road,red
21,1,9,9_1,9_1_21,35.0625734,-2.7175493,30804796,track,minor_road,red
22,1,9,9_1,9_1_22,35.0624983,-2.7163824,30804796,track,minor_road,red
23,1,9,9_1,9_1_23,35.0628738,-2.7153655,30804796,track,minor_road,red
24,1,9,9_1,9_1_24,35.0631908,-2.7135319,30804796,track,minor_road,red
25,1,9,9_1,9_1_25,35.0629739,-2.7123567,30804796,track,minor_road,red
26,1,9,9_1,9_1_26,35.0628154,-2.7118566,30804796,track,minor_road,red
27,1,9,9_1,9_1_27,35.0628487,-2.7100563,30804796,track,minor_road,red
28,1,9,9_1,9_1_28,35.0628821,-2.7095728,30804796,track,minor_road,red
29,1,9,9_1,9_1_29,35.0628154,-2.7091394,30804796,track,minor_road,red
30,1,9,9_1,9_1_30,35.0623648,-2.708606,30804796,track,minor_road,red
31,1,9,9_1,9_1_31,35.0622775,-2.7076001,30804796,track,minor_road,red
32,1,9,9_1,9_1_32,35.0627314,-2.7073654,30804796,track,minor_road,red
33,1,9,9_1,9_1_33,35.06274570704072,-2.707339510828434,30804796,track,minor_road,red
1,2,9,9_2,9_2_1,35.06274570704072,-2.707339510828434,30804796,track,minor_road,black
2,2,9,9_2,9_2_2,35.0630144,-2.7068533,30804796,track,minor_road,black
3,2,9,9_2,9_2_3,35.0630144,-2.7066613,30804796,track,minor_road,black
4,2,9,9_2,9_2_4,35.0629397,-2.7061759,30804796,track,minor_road,black
5,2,9,9_2,9_2_5,35.0631159,-2.7057384,30804796,track,minor_road,black
6,2,9,9_2,9_2_6,35.0635538,-2.7048209,30804796,track,minor_road,black
7,2,9,9_2,9_2_7,35.0637351,-2.7043408,30804796,track,minor_road,black
1,1,10,10_1,10_1_1,34.9999648,-2.832805,30804796,track,minor_road,red
2,1,10,10_1,10_1_2,35.0001087,-2.8323185,30804796,track,minor_road,red
3,1,10,10_1,10_1_3,35.0001409,-2.8319006,30804796,track,minor_road,red
4,1,10,10_1,10_1_4,35.000157,-2.8311505,30804796,track,minor_road,red
5,1,10,10_1,10_1_5,35.0001624,-2.8308398,30804796,track,minor_road,red
6,1,10,10_1,10_1_6,35.0001946,-2.830663,30804796,track,minor_road,red
7,1,10,10_1,10_1_7,35.0003233,-2.8304701,30804796,track,minor_road,red
8,1,10,10_1,10_1_8,35.0005325,-2.8302718,30804796,track,minor_road,red
9,1,10,10_1,10_1_9,35.0006291,-2.8301272,30804796,track,minor_road,red
10,1,10,10_1,10_1_10,35.0007149,-2.8299932,30804796,track,minor_road,red
11,1,10,10_1,10_1_11,35.0008919,-2.8299021,30804796,track,minor_road,red
12,1,10,10_1,10_1_12,35.0011226,-2.8298378,30804796,track,minor_road,red
13,1,10,10_1,10_1_13,35.0015142,-2.82972,30804796,track,minor_road,red
14,1,10,10_1,10_1_14,35.0017771,-2.829586,30804796,track,minor_road,red
15,1,10,10_1,10_1_15,35.0020185,-2.8292994,30804796,track,minor_road,red
16,1,10,10_1,10_1_16,35.0028768,-2.8286993,30804796,track,minor_road,red
17,1,10,10_1,10_1_17,35.0038638,-2.8279278,30804796,track,minor_road,red
18,1,10,10_1,10_1_18,35.0056877,-2.8270705,30804796,track,minor_road,red
19,1,10,10_1,10_1_19,35.0076404,-2.8259132,30804796,track,minor_road,red
20,1,10,10_1,10_1_20,35.0093355,-2.8247773,30804796,track,minor_road,red
21,1,10,10_1,10_1_21,35.0108161,-2.8238129,30804796,track,minor_road,red
22,1,10,10_1,10_1_22,35.0122538,-2.8223984,30804796,track,minor_road,red
23,1,10,10_1,10_1_23,35.0143781,-2.8208339,30804796,track,minor_road,red
24,1,10,10_1,10_1_24,35.01672083682713,-2.819149161710034,30804796,track,minor_road,red
1,2,10,10_2,10_2_1,35.01672083682713,-2.819149161710034,30804796,track,minor_road,black
2,2,10,10_2,10_2_2,35.0175967,-2.8185193,30804796,track,minor_road,black
3,2,10,10_2,10_2_3,35.0196996,-2.8168905,30804796,track,minor_road,black
4,2,10,10_2,10_2_4,35.0219312,-2.8149187,30804796,track,minor_road,black
5,2,10,10_2,10_2_5,35.0241842,-2.8135685,30804796,track,minor_road,black
6,2,10,10_2,10_2_6,35.0254717,-2.8126898,30804796,track,minor_road,black
7,2,10,10_2,10_2_7,35.0268235,-2.8118754,30804796,track,minor_road,black
8,2,10,10_2,10_2_8,35.0276946,-2.8110747,30804796,track,minor_road,black
9,2,10,10_2,10_2_9,35.0306443,-2.8083222,30804796,track,minor_road,black
10,2,10,10_2,10_2_10,35.0322321,-2.8073129,30804796,track,minor_road,black
11,2,10,10_2,10_2_11,35.0345643,-2.805907,30804796,track,minor_road,black
12,2,10,10_2,10_2_12,35.03467865074899,-2.8057830682013476,30804796,track,minor_road,black
1,3,10,10_3,10_3_1,35.03467865074899,-2.8057830682013476,30804796,track,minor_road,red
2,3,10,10_3,10_3_2,35.0365503,-2.8037546,30804796,track,minor_road,red
3,3,10,10_3,10_3_3,35.0370785,-2.8028684,30804796,track,minor_road,red
4,3,10,10_3,10_3_4,35.0393813,-2.801138,30804796,track,minor_road,red
5,3,10,10_3,10_3_5,35.0424237,-2.7993865000000002,30804796,track,minor_road,red
6,3,10,10_3,10_3_6,35.0457406,-2.7971919,30804796,track,minor_road,red
7,3,10,10_3,10_3_7,35.0488463,-2.7953138,30804796,track,minor_road,red
8,3,10,10_3,10_3_8,35.0512154,-2.7938221,30804796,track,minor_road,red
9,3,10,10_3,10_3_9,35.05292695236368,-2.793039053605752,30804796,track,minor_road,red
1,4,10,10_4,10_4_1,35.05292695236368,-2.793039053605752,30804796,track,minor_road,black
2,4,10,10_4,10_4_2,35.0561491,-2.7915649,30804796,track,minor_road,black
3,4,10,10_4,10_4_3,35.0598733,-2.789244,30804796,track,minor_road,black
4,4,10,10_4,10_4_4,35.0641067,-2.7868595,30804796,track,minor_road,black
5,4,10,10_4,10_4_5,35.0721731255628,-2.78150684482874,30804796,track,minor_road,black
1,5,10,10_5,10_5_1,35.0721731255628,-2.78150684482874,30804796,track,minor_road,red
2,5,10,10_5,10_5_2,35.0733057,-2.7807553,30804796,track,minor_road,red
3,5,10,10_5,10_5_3,35.0761514,-2.7788512,30804796,track,minor_road,red
4,5,10,10_5,10_5_4,35.0765843,-2.7785616,30804796,track,minor_road,red
5,5,10,10_5,10_5_5,35.0774591,-2.7780136,30804796,track,minor_road,red
6,5,10,10_5,10_5_6,35.0792451,-2.7773999,30804796,track,minor_road,red
7,5,10,10_5,10_5_7,35.0795704,-2.7772881,30804796,track,minor_road,red
8,5,10,10_5,10_5_8,35.0800541,-2.7771218,30804796,track,minor_road,red
9,5,10,10_5,10_5_9,35.0815978,-2.7767385,30804796,track,minor_road,red
10,5,10,10_5,10_5_10,35.0820818,-2.7762134,30804796,track,minor_road,red
11,5,10,10_5,10_5_11,35.0832634,-2.7750516,30804796,track,minor_road,red
12,5,10,10_5,10_5_12,35.0844183,-2.7741248,30804796,track,minor_road,red
13,5,10,10_5,10_5_13,35.0861739,-2.7723446,30804796,track,minor_road,red
14,5,10,10_5,10_5_14,35.0874756,-2.7714312,30804796,track,minor_road,red
15,5,10,10_5,10_5_15,35.0890504,-2.770328,30804796,track,minor_road,red
16,5,10,10_5,10_5_16,35.0890309,-2.770271,30804796,track,minor_road,red
17,5,10,10_5,10_5_17,35.0891673,-2.7701897,30804796,track,minor_road,red
18,5,10,10_5,10_5_18,35.0893249,-2.7697738,30804796,track,minor_road,red
19,5,10,10_5,10_5_19,35.0896234,-2.7691608,30804796,track,minor_road,red
20,5,10,10_5,10_5_20,35.0898575,-2.7689186,30804796,track,minor_road,red
21,5,10,10_5,10_5_21,35.08998570503358,-2.7687009893602816,30804796,track,minor_road,red
1,6,10,10_6,10_6_1,35.08998570503358,-2.7687009893602816,30804796,track,minor_road,black
2,6,10,10_6,10_6_2,35.0901724,-2.7683841,30804796,track,minor_road,black
3,6,10,10_6,10_6_3,35.090594,-2.7673027,30804796,track,minor_road,black
4,6,10,10_6,10_6_4,35.090824,-2.7671536,30804796,track,minor_road,black
5,6,10,10_6,10_6_5,35.0910098,-2.767076,30804796,track,minor_road,black
6,6,10,10_6,10_6_6,35.091153,-2.7670078,30804796,track,minor_road,black
7,6,10,10_6,10_6_7,35.0916866,-2.7667712,30804796,track,minor_road,black
8,6,10,10_6,10_6_8,35.0952991,-2.7650837,30804796,track,minor_road,black
9,6,10,10_6,10_6_9,35.102737,-2.7618766,30804796,track,minor_road,black
10,6,10,10_6,10_6_10,35.1060942,-2.7601837,30804796,track,minor_road,black
11,6,10,10_6,10_6_11,35.1068439,-2.7599883,30804796,track,minor_road,black
12,6,10,10_6,10_6_12,35.1084084,-2.7591256,30804796,track,minor_road,black
13,6,10,10_6,10_6_13,35.1096621,-2.7588315,30804796,track,minor_road,black
14,6,10,10_6,10_6_14,35.10968878710834,-2.758820536813194,30804796,track,minor_road,black
1,7,10,10_7,10_7_1,35.10968878710834,-2.758820536813194,30804796,track,minor_road,red
2,7,10,10_7,10_7_2,35.1109671,-2.7582954,30804796,track,minor_road,red
3,7,10,10_7,10_7_3,35.1113164,-2.758384,30804796,track,minor_road,red
4,7,10,10_7,10_7_4,35.111928,-2.7580911,30804796,track,minor_road,red
5,7,10,10_7,10_7_5,35.1127875,-2.7572327,30804796,track,minor_road,red
6,7,10,10_7,10_7_6,35.1255288,-2.7447278,30804796,track,minor_road,red
7,7,10,10_7,10_7_7,35.12615179608497,-2.7439669336567176,30804796,track,minor_road,red
1,8,10,10_8,10_8_1,35.12615179608497,-2.7439669336567176,30804796,track,minor_road,black
2,8,10,10_8,10_8_2,35.1286318,-2.7409381,30804796,track,minor_road,black
3,8,10,10_8,10_8_3,35.1299057,-2.7413871,30804796,track,minor_road,black
1,1,11,11_1,11_1_1,35.0896234,-2.7691608,30804796,track,minor_road,red
2,1,11,11_1,11_1_2,35.0893914,-2.7685575,30804796,track,minor_road,red
3,1,11,11_1,11_1_3,35.0890776,-2.7681974,30804796,track,minor_road,red
4,1,11,11_1,11_1_4,35.0889174,-2.7678374,30804796,track,minor_road,red
5,1,11,11_1,11_1_5,35.0892312,-2.767244,30804796,track,minor_road,red
6,1,11,11_1,11_1_6,35.0900323,-2.7663797,30804796,track,minor_road,red
7,1,11,11_1,11_1_7,35.0900656,-2.7663438,30804796,track,minor_road,red
8,1,11,11_1,11_1_8,35.0905462,-2.7657104,30804796,track,minor_road,red
9,1,11,11_1,11_1_9,35.0910802,-2.7656704,30804796,track,minor_road,red
10,1,11,11_1,11_1_10,35.0892947,-2.7628066,30804796,track,minor_road,red
11,1,11,11_1,11_1_11,35.0874589,-2.7589794,30804796,track,minor_road,red
12,1,11,11_1,11_1_12,35.0853562,-2.7548922,30804796,track,minor_road,red
13,1,11,11_1,11_1_13,35.08260516621998,-2.7501205409618237,30804796,track,minor_road,red
1,2,11,11_2,11_2_1,35.08260516621998,-2.7501205409618237,30804796,track,minor_road,black
2,2,11,11_2,11_2_2,35.082044,-2.7491472,30804796,track,minor_road,black
3,2,11,11_2,11_2_3,35.079579,-2.7462577,30804796,track,minor_road,black
4,2,11,11_2,11_2_4,35.07799,-2.7423102,30804796,track,minor_road,black
5,2,11,11_2,11_2_5,35.0749139,-2.7372842,30804796,track,minor_road,black
6,2,11,11_2,11_2_6,35.0746287,-2.7364092,30804796,track,minor_road,black
7,2,11,11_2,11_2_7,35.0735898,-2.7356156,30804796,track,minor_road,black
8,2,11,11_2,11_2_8,35.0729379,-2.7348017,30804796,track,minor_road,black
9,2,11,11_2,11_2_9,35.070697,-2.7326448,30804796,track,minor_road,black
10,2,11,11_2,11_2_10,35.0699433,-2.7321157,30804796,track,minor_road,black
11,2,11,11_2,11_2_11,35.069872554590646,-2.7320450353502452,30804796,track,minor_road,black
1,3,11,11_3,11_3_1,35.069872554590646,-2.7320450353502452,30804796,track,minor_road,red
2,3,11,11_3,11_3_2,35.0690673,-2.7312407,30804796,track,minor_road,red
3,3,11,11_3,11_3_3,35.0683543,-2.7307524,30804796,track,minor_road,red
4,3,11,11_3,11_3_4,35.0648504,-2.7291245,30804796,track,minor_road,red
5,3,11,11_3,11_3_5,35.064443,-2.7288193,30804796,track,minor_road,red
6,3,11,11_3,11_3_6,35.0630577,-2.7287786,30804796,track,minor_road,red
7,3,11,11_3,11_3_7,35.0606042,-2.727801,30804796,track,minor_road,red
8,3,11,11_3,11_3_8,35.0602287,-2.727826,30804796,track,minor_road,red
9,3,11,11_3,11_3_9,35.0598743,-2.7276516,30804796,track,minor_road,red
1,1,12,12_1,12_1_1,35.0608879,-2.7243171,30804796,track,minor_road,red
2,1,12,12_1,12_1_2,35.0603789,-2.7238337,30804796,track,minor_road,red
3,1,12,12_1,12_1_3,35.0596209,-2.7237449,30804796,track,minor_road,red
1,1,13,13_1,13_1_1,35.0611077,-2.7193364,30804796,track,minor_road,red
2,1,13,13_1,13_1_2,35.061739,-2.7192245,30804796,track,minor_road,red
3,1,13,13_1,13_1_3,35.0620227,-2.7192829,30804796,track,minor_road,red
4,1,13,13_1,13_1_4,35.0626318,-2.7189412,30804796,track,minor_road,red
1,1,14,14_1,14_1_1,35.0608211,-2.7250672,30804796,track,minor_road,red
2,1,14,14_1,14_1_2,35.0613885,-2.7245588,30804796,track,minor_road,red
3,1,14,14_1,14_1_3,35.0640169,-2.7231002,30804796,track,minor_road,red
4,1,14,14_1,14_1_4,35.0655522,-2.7226001,30804796,track,minor_road,red
5,1,14,14_1,14_1_5,35.0668623,-2.7220334,30804796,track,minor_road,red
6,1,14,14_1,14_1_6,35.0678719,-2.7214916,30804796,track,minor_road,red
7,1,14,14_1,14_1_7,35.0689066,-2.7206915,30804796,track,minor_road,red
8,1,14,14_1,14_1_8,35.0696325,-2.7205831,30804796,track,minor_road,red
9,1,14,14_1,14_1_9,35.0703335,-2.7203497,30804796,track,minor_road,red
10,1,14,14_1,14_1_10,35.0707674,-2.7201664,30804796,track,minor_road,red
11,1,14,14_1,14_1_11,35.0720607,-2.720108,30804796,track,minor_road,red
12,1,14,14_1,14_1_12,35.0724227,-2.7202336,30804796,track,minor_road,red
13,1,14,14_1,14_1_13,35.0726783,-2.7206224,30804796,track,minor_road,red
14,1,14,14_1,14_1_14,35.0731538,-2.7222334,30804796,track,minor_road,red
15,1,14,14_1,14_1_15,35.0743387,-2.7233419,30804796,track,minor_road,red
16,1,14,14_1,14_1_16,35.0747892,-2.7239504,30804796,track,minor_road,red
17,1,14,14_1,14_1_17,35.0759324,-2.7256506,30804796,track,minor_road,red
18,1,14,14_1,14_1_18,35.07764551779098,-2.72812835487885,30804796,track,minor_road,red
1,2,14,14_2,14_2_1,35.07764551779098,-2.72812835487885,30804796,track,minor_road,black
2,2,14,14_2,14_2_2,35.0777765,-2.7283178,30804796,track,minor_road,black
3,2,14,14_2,14_2_3,35.0797624,-2.7305181,30804796,track,minor_road,black
4,2,14,14_2,14_2_4,35.0812643,-2.7314683,30804796,track,minor_road,black
