ID_road_seg,long_midpoint,lat_midpoint,length
241_3,34.71740497581621,-2.5762725621658045,2500.865609516533
241_4,34.732978692439715,-2.561510182552691,2499.851788523623
241_5,34.752038687299326,-2.571424135832333,2499.4725569045313
241_6,34.764248136271654,-2.5770177613943557,698.1161611093216
242_1,34.73935859962416,-3.00965086242515,1578.2467254739295
243_1,34.64264281966639,-2.955726598077703,2500.3286345304746
243_2,34.653118289997494,-2.975596363990376,2500.346413130723
243_3,34.66671899265364,-2.991879891653125,2500.696773679476
243_4,34.669341008841975,-3.0135806615705687,2500.7786881814022
243_5,34.67492464923843,-3.0246618680847313,495.1584896599403
244_1,34.70797459831255,-3.0353919183925657,2498.557442345386
244_2,34.688108258456296,-3.038137664966808,2142.6915226700717
245_1,34.631158501367544,-2.9407081011062846,2499.9039298246366
245_2,34.623796930826934,-2.9230495143889534,2499.93051319405
245_3,34.61341081375583,-2.916459828408975,323.170029316261
246_1,34.72606431976331,-3.019369005172978,2499.9343396593986
246_2,34.714016810959336,-3.0199893605607437,618.6341228825629
247_1,35.00130571244547,-2.968091988073264,948.5416623515422
248_1,34.0728594,-2.2008084,16.71090874859723
249_1,34.74069678045277,-2.3229741980738967,2500.1855240892637
249_2,34.760024333083,-2.312049555954721,2499.9080137421934
249_3,34.779397083693986,-2.301181401177799,2499.8884809589144
249_4,34.79814487886406,-2.302465442632519,2499.993764749632
249_5,34.817880697258424,-2.3027764155572967,2500.1141524624745
249_6,34.834163839056345,-2.311352133572944,1881.436542461156
250_1,34.93454348943821,-2.494316763427115,2499.5647045697915
250_2,34.954180812906834,-2.4877661611750623,2499.6342459956427
250_3,34.975514903591666,-2.482147078084902,2499.300129544298
250_4,34.995401074367315,-2.4880844397609096,2499.9441991782405
250_5,35.00414143539717,-2.487623431301652,174.00727592258215
251_1,35.17119485398946,-1.765486492841965,2500.6135354409757
251_2,35.15265301347351,-1.754949485679939,2500.909810227157
251_3,35.14378210274029,-1.736326607799619,2501.300493122582
251_4,35.13837309107378,-1.7146736848064832,2501.2889695739295
251_5,35.13496348478291,-1.6946990670194302,2501.335468980952
251_6,35.137856904519545,-1.673118926878964,2501.280895257006
251_7,35.14433146129358,-1.6534589107517967,2501.4078000252644
251_8,35.13931311545637,-1.6330326284439984,2500.9756832143203
251_9,35.1203701857258,-1.6228975848257614,2500.7404053266678
251_10,35.101093199374105,-1.6143290146983216,2500.737350232581
251_11,35.08262411881154,-1.606800376172721,2500.687874829202
251_12,35.06274546574174,-1.6088468168999046,2500.601231774958
251_13,35.04120451625777,-1.611386484968381,2500.627449595244
251_14,35.02142456377836,-1.601565713040317,2500.6565419365816
251_15,35.00023087801214,-1.5948603589164236,2500.6365462131434
251_16,34.979641480584505,-1.5865026995829212,2500.629942066241
251_17,34.96155433910931,-1.5832223980226627,2500.7634231230336
251_18,34.94033212660549,-1.5847673421752562,2500.7743771304413
251_19,34.92547587732819,-1.5745437828450177,2500.8957431808444
251_20,34.91061267674918,-1.5718127113742275,2500.950546391997
251_21,34.8910994999714,-1.5685882873422106,2500.8494367151934
251_22,34.897940511835984,-1.5584878179444053,2501.0078086667836
251_23,34.90592493057396,-1.5400125845223727,2500.966454457079
251_24,34.916082503968006,-1.527380687285025,2501.169748699989
251_25,34.93129851266256,-1.513773452346345,2461.5462876361767
252_1,34.91813869371963,-1.568129408762902,2067.521869533607
253_1,34.867443489146694,-1.5794136996223866,2501.301774303474
253_2,34.86272101610578,-1.5617117821520532,2500.8609455344254
253_3,34.84502175585473,-1.5671903212248088,2501.1088861553694
253_4,34.84756122615897,-1.579421359762735,1002.6226824030425
254_1,34.8988329634453,-1.5786492689076184,2501.0446768897827
254_2,34.90849686540022,-1.5840722118716482,556.8490215435212
255_1,34.92570019354641,-2.7092988531830473,2499.373013099035
255_2,34.90478516243514,-2.712289839586814,2499.848329559894
255_3,34.909143103102814,-2.6954019332346033,2501.1104474844287
255_4,34.91212410758427,-2.6768834999524125,2084.677849828617
256_1,34.81155221745902,-2.4433828770959316,656.2577551956902
257_1,34.89549691899172,-2.5282005062167485,2500.1578118912294
257_2,34.90619284173094,-2.541984613951233,2499.8511521552455
257_3,34.9229301324937,-2.5539755455277042,2500.314847091603
257_4,34.92323671118961,-2.574221312434881,2501.2367954600513
257_5,34.93152056418254,-2.5924138860331136,2500.3818974052997
257_6,34.94530840362943,-2.609631403636491,2500.740843976976
257_7,34.95154341119364,-2.63064925419824,2501.073741450106
257_8,34.96318670793276,-2.6497007802061128,2501.0100859230156
257_9,34.967164836986356,-2.6712583563112338,2501.183271980026
257_10,34.96577002444361,-2.6928524662779534,2501.278817331525
257_11,34.959544674046704,-2.7142904351191097,2501.116863606904
257_12,34.95467537318472,-2.730655307200736,1380.9765514544688
258_1,34.88584101082858,-1.5814936885757898,2501.3323133806357
258_2,34.88473970006514,-1.6025280618296096,2501.0686190114743
258_3,34.89958172214065,-1.6176630654827684,2501.2218520129195
258_4,34.9100201186877,-1.6369776301799126,2501.2533707901803
258_5,34.91697620981113,-1.6580760015109646,2501.367841614816
258_6,34.91092420903054,-1.677376417522419,2501.041572054072
258_7,34.90934971626771,-1.6947518159667359,2501.2509945083125
258_8,34.90322664168619,-1.7152056993587739,2501.3317514866376
258_9,34.90317110845658,-1.734913153732648,2344.610646290563
